,LA_300km_mm_total,LA_200km_mm_total,LA_100km_mm_total,SF_300km_mm_total,SF_200km_mm_total,SF_100km_mm_total
129,497.1973470052083,466.9755452473958,441.6188023885091,1043.0224975585938,1094.5661926269531,1129.7471504211426
130,420.28736368815106,402.09559461805554,396.62699127197266,757.2701293945313,803.1696929931641,831.7517623901367
131,380.8160705566406,357.75865342881946,343.0459857516819,581.3212097167968,615.1868171691895,647.1895523071289
132,329.0338999430339,313.7798021104601,307.282233344184,786.7523559570312,828.4738693237305,843.4373359680176
133,467.44187418619794,439.38538953993054,417.24359639485675,1133.813818359375,1184.0996398925781,1209.1271781921387
134,191.3845418294271,183.4689737955729,169.5947142706977,358.45384521484374,375.611759185791,392.6972351074219
135,301.56822713216144,285.42436048719617,281.4980926513672,488.24900512695314,540.5567855834961,612.2794399261475
136,298.73520914713544,279.6985897488064,273.7427012125651,673.7023193359375,716.5572891235352,741.5266647338867
137,345.2381591796875,321.4808349609375,308.3835695054796,969.6796997070312,1020.9454193115234,1040.9386596679688
138,448.7306722005208,423.71496921115454,425.2393849690755,989.4509887695312,1016.2554168701172,1027.3494186401367
139,285.44639078776044,268.4347669813368,247.58496814303928,621.649267578125,674.8453979492188,734.0906848907471
140,260.8351542154948,250.52070109049478,258.06800842285156,1020.0903686523437,1068.611083984375,1087.6401672363281
141,502.1685485839844,466.4395751953125,434.199939303928,603.4200927734375,640.9242401123047,674.4937133789062
142,631.9361165364584,597.471703423394,555.7469177246094,1372.6885498046875,1439.8773956298828,1463.8978424072266
143,741.2301025390625,683.7249891493055,627.3804829915365,1277.26123046875,1330.9927978515625,1368.0861358642578
144,335.50694783528644,312.2221323649089,296.51497226291235,550.8432739257812,567.1908340454102,570.9420757293701
145,201.72601826985678,187.99507988823785,185.64967346191406,243.40965881347657,280.48426246643066,333.2665319442749
146,578.3157958984375,546.2411295572916,542.4561920166016,1112.1720581054688,1156.8675155639648,1206.4195137023926
147,156.73507690429688,146.785888671875,140.942135281033,363.6294006347656,386.69044494628906,410.86724853515625
148,140.4275690714518,147.1124471028646,154.93723424275717,356.95009765625,388.16993713378906,419.5289583206177
149,264.3648681640625,248.46290079752603,250.33000946044922,699.3979248046875,740.3584365844727,766.1515064239502
150,263.46636454264325,250.08674960666232,250.10017564561633,332.106298828125,368.32738876342773,420.47628116607666
151,761.9802042643229,712.3891398111979,652.7102271185981,950.7485961914062,1018.3876342773438,1099.1317100524902
152,158.8458709716797,142.52355787489148,140.3085691663954,468.4931640625,511.3844223022461,549.3413124084473
153,267.91477457682294,252.60327996148004,256.2815416124132,897.5738037109375,961.67431640625,1009.7407608032227
154,603.5473327636719,557.7437235514323,531.2564256456163,1430.401953125,1497.6536560058594,1539.0623474121094
155,512.8637084960938,478.0222913953993,447.7009624905056,885.85185546875,933.5159759521484,965.7159118652344
156,308.82769775390625,292.63838873969183,292.67874399820965,739.126611328125,788.0368804931641,832.7482681274414
157,372.7083333333333,366.16397772894965,377.55330064561633,825.91533203125,873.2103881835938,904.3468704223633
158,250.0512491861979,234.4557630750868,234.4319479200575,663.1786865234375,714.1063919067383,753.5843524932861
